X;Y;Z
0.0072631836;-0.014892578;-0.025482178
0.019348145;-0.018722534;-0.02067566
0.022781372;-0.024673462;-0.013824463
0.03501892;-0.031173706;-0.0062408447
0.039794922;-0.036743164;-0.0042419434
0.03831482;-0.03175354;-0.0012817383
0.041885376;-0.03579712;4,58E+02
0.032562256;-0.027557373;-0.013519287
0.027694702;-0.028717041;-0.019744873
0.024368286;-0.017822266;-0.01008606
0.012969971;-0.008972168;-0.0043640137
0.0010986328;6,87E+02;-0.0020599365
-0.018096924;0.015640259;-0.004058838
-0.02809143;0.020233154;-9,31E+03
-0.017471313;0.014923096;-9,00E+03
-0.0140686035;0.01586914;2,14E+03
-0.0035858154;0.009338379;0.0035705566
-0.0038909912;0.0025024414;0.0093688965
-0.012191772;0.012054443;3,36E+03
-0.041870117;0.03250122;-0.013336182
0.0149383545;0.010513306;-0.007827759
0.016220093;-0.0012359619;-0.0020751953
-0.009307861;0.008041382;-0.0019683838
-0.022033691;0.01399231;0.006164551
-0.03048706;0.024734497;0.0016021729
-0.01979065;0.036590576;-0.007019043
0.008758545;0.018859863;0.00730896
-0.0076293945;0.015533447;0.0034179688
-0.017425537;0.005874634;-0.0038146973
-0.021102905;-0.0043029785;0.010025024
-0.016479492;4,27E+02;0.02067566
-0.0050964355;0.0016174316;0.010009766
0.008926392;-3,05E+02;0.0103302
0.007598877;-0.002456665;0.007095337
0.0026397705;-0.014755249;0.00541687
0.019607544;-0.028579712;0.015838623
0.013549805;-0.022521973;0.017349243
3,05E+02;-0.008026123;0.0068359375
-7,78E+03;-0.0019073486;1,53E+03
-0.0018005371;0.0017547607;-0.0044403076
-0.006439209;-0.005065918;-0.012283325
-0.0061035156;-0.007232666;-0.0053253174
-0.003616333;0.0023651123;0.0022888184
5,34E+02;-1,83E+03;0.00390625
-0.0036010742;-0.002166748;0.005279541
-0.009887695;0.0013580322;0.0016021729
-0.016113281;0.004989624;-0.0018310547
-0.018539429;0.0055389404;-0.0025634766
-0.015579224;0.004547119;-0.0019836426
-0.009597778;-0.0010528564;-9,61E+02
-0.002166748;-0.0047454834;0.0022125244
0.002822876;-0.009628296;0.0028533936
1,07E+03;-0.0090789795;0.0033874512
-0.0069732666;-0.0019989014;0.013824463
-0.014984131;0.011047363;0.014801025
-0.016845703;0.010101318;0.006439209
-0.010620117;9,16E+03;0.004425049
-0.0074005127;-3,05E+02;0.002609253
-0.0035095215;-0.0019073486;0.0018463135
2,59E+02;-0.0032348633;0.0022888184
0.0045928955;-0.004547119;0.0029449463
0.0057678223;-0.004058838;-5,95E+02
0.004272461;-0.0018920898;-0.0037231445
0.0032043457;9,16E+03;-0.0047912598
7,63E+03;0.0014190674;-0.0065460205
-0.0017852783;-0.0031738281;-0.0045166016
-0.007522583;0.00390625;0.0012359619
-0.01889038;0.007019043;-0.001083374
-0.012924194;-0.0019989014;-0.0030517578
-0.007385254;-0.003829956;8,39E+02
-0.014678955;0.008590698;-8,54E+02
-0.008010864;0.008834839;-0.0019836426
-0.009399414;0.009017944;-0.006713867
-0.007827759;0.004714966;-0.010009766
0.0055999756;-0.002609253;-0.01713562
0.008377075;-0.009353638;-0.015701294
0.008163452;-0.01586914;-0.010513306
-0.01927185;-0.02243042;-0.043945313
0.016479492;-0.06317139;-0.08174133
0.07902527;-0.05973816;-0.024475098
0.091156006;-0.06135559;-0.025375366
0.09423828;-0.058288574;-0.04423523
0.065582275;-0.027694702;-0.04121399
0.05014038;-0.02067566;-0.048049927
0.041015625;-0.01260376;-0.060562134
0.06666565;-0.021591187;-0.060806274
0.052093506;-0.024459839;-0.050750732
0.044708252;-0.024597168;-0.037704468
0.043426514;-0.037109375;-0.015335083
0.05079651;-0.031082153;-0.0063476563
0.036956787;-0.025650024;-0.0051727295
0.019927979;-0.012878418;-0.0030517578
-0.013153076;0.0010528564;-0.020019531
-0.009063721;0.0034179688;-0.009399414
-0.014480591;0.014205933;-0.0071105957
-0.019454956;0.023071289;-0.0018157959
-0.016082764;0.015823364;0.0015563965
-0.013061523;0.0143585205;0.0055999756
-0.020385742;0.018737793;0.005996704
-0.009048462;0.014465332;7,78E+03
-0.011123657;0.011138916;-0.0034179688
-0.018493652;0.014221191;-0.00680542
-0.012008667;0.009262085;-0.008972168
-0.018508911;0.009506226;8,54E+02
-0.023513794;0.021392822;0.004425049
-0.01777649;0.024276733;0.005630493
5,19E+02;0.01272583;0.010391235
0.0031585693;0.008743286;0.009902954
-6,10E+03;0.00932312;0.0132751465
-0.006011963;0.010131836;0.007858276
-0.011703491;0.0137786865;-0.0011901855
-0.016403198;0.010040283;-0.0022735596
-0.015151978;0.007873535;-0.0036773682
-0.011154175;0.0030975342;-0.0045318604
-0.0068969727;-0.004989624;-0.0016784668
-0.0039520264;-0.0057373047;0.0055236816
-0.009094238;0.0033569336;0.013656616
-0.010848999;0.012329102;0.011795044
-0.0051879883;0.004638672;0.009765625
-0.0046081543;0.006134033;0.00894165
-0.004837036;0.0026855469;0.0067749023
-0.0039367676;-0.0043029785;0.0037231445
-0.0047912598;-0.006149292;0.0030670166
-0.0012054443;-0.006225586;0.004562378
-0.002609253;-0.0032348633;-5,95E+02
0.002609253;-7,02E+02;-0.007217407
0.006576538;0.002105713;-0.008422852
0.0060272217;-0.0020751953;-0.0052337646
0.004928589;-0.00970459;0.0029296875
-0.0011901855;-4,43E+03;0.004760742
-0.0011444092;0.0020599365;0.0035247803
0.009857178;-0.008895874;0.009017944
0.017440796;-0.013000488;0.013122559
0.0053863525;-0.021865845;0.013427734
-0.029708862;-0.015594482;0.014816284
-0.032989502;-8,85E+03;0.022979736
-0.002166748;-0.0082092285;0.027297974
-0.0057373047;-0.016723633;0.031463623
-0.00894165;-0.025970459;0.037734985
-0.008132935;-0.020599365;0.033432007
-0.015563965;-0.0024719238;0.015472412
-0.021362305;7,17E+02;0.0055236816
-0.032852173;0.005340576;0.005142212
-0.034118652;0.020935059;0.0025787354
-0.037643433;0.022201538;-0.0010070801
-0.043670654;0.014251709;-0.0064849854
-0.039855957;0.010177612;-0.009918213
-0.016113281;-8,54E+02;-0.0041046143
-0.0015411377;-0.0043029785;0.0070495605
0.0073547363;-0.008483887;0.01979065
0.0058288574;-0.01473999;0.021743774
0.01953125;-0.014343262;0.022384644
0.025726318;-0.017410278;0.013870239
0.005340576;-0.016448975;-0.00730896
-0.0099487305;-0.015167236;-0.014251709
-0.01663208;-0.013198853;-0.010299683
-0.024780273;8,39E+02;-0.022232056
-0.023239136;-0.008926392;-0.030914307
0.0021362305;-0.017440796;-0.026123047
0.020568848;-0.026000977;-0.019622803
0.036895752;-0.029708862;-0.013122559
0.034103394;-0.028961182;-0.018600464
0.028793335;-0.026870728;-0.015060425
0.03250122;-0.030792236;-0.014801025
0.036834717;-0.03100586;-0.0178833
0.021362305;-0.023727417;-0.014877319
0.01991272;-0.02670288;-0.016906738
0.009140015;-0.026535034;-0.009384155
0.0033416748;-0.013198853;-0.004928589
-0.011627197;0.007537842;0.00289917
-0.0025939941;0.0099487305;0.01473999
-0.021606445;0.016601563;0.008621216
-0.033599854;0.024719238;0.008010864
-0.03466797;0.026351929;0.011276245
-0.03543091;0.023864746;0.0055999756
-0.03211975;0.026351929;0.0066833496
-0.01991272;0.014404297;0.007888794
-0.014266968;0.0103302;0.01008606
-0.013916016;0.008865356;0.011367798
-0.01020813;0.010253906;0.008132935
-0.0012512207;0.008514404;0.0065307617
-0.0025634766;0.012207031;0.009963989
-0.011947632;0.02381897;0.0039520264
-0.01626587;0.012313843;-0.0064849854
-0.018630981;0.010391235;-0.0058288574
-0.015335083;0.008010864;6,56E+03
-0.0128479;0.0039978027;0.0043945313
-0.0012969971;0.0045928955;4,58E+02
0.016403198;-0.0022888184;-0.0046539307
0.03024292;-0.008529663;-0.008728027
0.027770996;-0.008270264;-0.009796143
0.03135681;-0.0064697266;-0.0015563965
0.012878418;-3,81E+03;0.009567261
-0.080215454;0.039993286;-0.020355225
-0.1060791;0.07119751;-0.04345703
-0.05241394;0.0664978;-0.03253174
-0.019134521;0.04144287;-0.031021118
0.029846191;0.013153076;-0.02041626
0.060546875;-0.010879517;-0.0073242188
0.039733887;-0.017333984;-0.0068359375
0.010894775;-0.00642395;-0.013305664
-9,00E+03;0.0062713623;-0.018615723
0.00491333;0.0063934326;-0.01638794
0.014007568;0.0015716553;-0.019577026
7,93E+03;-0.0010986328;-0.021209717
-0.021881104;0.005996704;-0.02067566
-0.021987915;0.01159668;-0.021209717
-0.009506226;0.0061187744;-0.011428833
-0.0059814453;0.008529663;0.0035247803
0.0014190674;0.0034942627;0.011184692
0.019973755;-0.012573242;0.014846802
0.02027893;-0.0129852295;0.007385254
0.0030059814;-2,29E+03;0.0012207031
-0.0053253174;0.008636475;0.0038909912
-0.014526367;0.010650635;0.0021209717
-0.01687622;0.007904053;0.0015258789
-0.009750366;-6,26E+03;0.0016021729
-0.004623413;-0.0028686523;0.001953125
0.0046081543;-0.010375977;0.0022888184
0.01272583;-0.018493652;0.005340576
0.018432617;-0.01878357;0.008895874
0.012054443;-0.01663208;3,51E+03
0.010803223;-0.0034484863;-0.018005371
1,98E+03;-0.006149292;-0.032104492
-0.0019683838;3,51E+03;-0.03265381
0.0033416748;0.003967285;-0.03668213
0.008285522;-0.008285522;-0.03327942
0.029663086;-0.023712158;-0.040405273
0.032211304;-0.01789856;-0.07086182
0.0037384033;0.0028533936;-0.079452515
-0.010635376;0.025634766;-0.07627869
-0.002822876;0.02973938;-0.057037354
-0.0023956299;0.018615723;-0.05618286
3,36E+03;0.018966675;-0.044036865
-0.006942749;0.023956299;-0.036849976
-0.015487671;0.035964966;-0.03805542
-0.009552002;0.020706177;-0.021652222
-0.0049591064;0.014221191;-0.011184692
-0.0015716553;0.011795044;-0.0074310303
-0.005630493;0.01171875;-0.0031433105
-0.011932373;0.0065307617;-0.0030517578
-0.01739502;0.011627197;-0.005142212
-0.017471313;0.0095825195;-0.010498047
-0.004638672;0.01171875;-0.013702393
-0.0013580322;0.012649536;-0.01159668
0.002822876;0.0070343018;-0.01159668
0.002380371;-0.0030212402;-0.011306763
-0.0063934326;0.002609253;-0.0067443848
-0.013504028;0.020645142;-0.012237549
-0.0059509277;0.012664795;-0.0072021484
-0.014709473;0.01171875;-0.005722046
-0.0010681152;0.009674072;-0.0012512207
0.007217407;-7,32E+02;0.0033569336
0.0012817383;0.013687134;0.0012054443
-9,46E+02;0.010070801;-0.011413574
0.0028381348;-0.004852295;-0.010345459
0.008163452;-0.008483887;-0.009643555
0.009216309;-0.012649536;-0.009048462
0.011886597;-0.0113220215;-0.0018920898
0.0031738281;-0.008621216;0.0048828125
-0.011886597;-2,90E+01;0.013519287
-0.025222778;0.012252808;0.016174316
-0.009155273;0.0014343262;0.018829346
0.0022125244;-0.00944519;0.01965332
0.014343262;-0.0155181885;0.020339966
-0.018310547;-0.0038757324;0.014556885
-0.03213501;0.008987427;0.029724121
-0.018829346;-0.006134033;0.02935791
-9,46E+02;-0.019622803;0.027297974
0.0033721924;-0.021621704;0.021377563
0.0047912598;-0.014984131;0.018569946
-0.0012969971;-0.015396118;0.016433716
-0.013214111;-0.016952515;0.018234253
-0.027542114;-0.011795044;0.02670288
-0.033325195;-0.0013122559;0.031234741
-0.022781372;-0.00491333;0.032043457
-0.0032653809;-0.0057525635;0.040374756
0.01966858;0.0010375977;0.03883362
-0.006668091;0.011672974;0.033798218
-0.056106567;0.028884888;0.038085938
-0.060897827;0.016143799;0.03300476
-0.04864502;0.0017547607;0.034225464
-0.033309937;-0.0032043457;0.037963867
-0.015777588;-0.018920898;0.035324097
-0.023773193;-0.024368286;0.027801514
-0.035629272;-0.018814087;0.01651001
-0.032562256;-0.016677856;0.011291504
-0.025939941;-0.017120361;0.012710571
-0.01953125;-0.01449585;0.0028839111
-0.0029449463;-0.021850586;-0.0027313232
0.011276245;-0.024627686;-5,65E+02
0.015274048;-0.021408081;8,70E+01
0.019973755;-0.023223877;0.002670288
0.017700195;-0.026046753;0.0026397705
0.017120361;-0.023010254;0.0015563965
0.01927185;-0.025161743;-0.002532959
0.016860962;-0.0236969;-0.00944519
0.017959595;-0.024795532;-0.013916016
0.018051147;-0.022506714;-0.014007568
0.013671875;-0.028778076;-0.012908936
0.01159668;-0.03352356;0.0032806396
0.024124146;-0.03251648;0.0033874512
0.026519775;-0.025161743;-0.001159668
0.034210205;-0.033187866;-2,14E+03
0.023651123;-0.025634766;0.004547119
-0.0048065186;0.0013580322;0.0063934326
-0.019927979;0.019012451;0.011993408
-0.03552246;0.025909424;0.008392334
-0.04336548;0.022003174;0.00390625
-0.034561157;0.015548706;0.0052948
-0.02468872;0.011001587;0.010391235
-0.015945435;0.008651733;0.009841919
-0.012374878;0.0055389404;0.011749268
-0.005126953;0.0023040771;0.018920898
-0.0077056885;6,10E+02;0.02243042
-0.016098022;0.017456055;0.022583008
-0.0132751465;0.009765625;0.013183594
-0.012145996;0.007461548;0.010864258
-0.01210022;0.00944519;0.008728027
-0.009811401;0.0030517578;0.009735107
-0.004760742;-3,51E+03;0.008544922
-0.0063323975;-0.006515503;0.005569458
8,39E+02;-0.0073547363;0.0065612793
0.002456665;-0.0050201416;0.0065612793
-0.002609253;4,58E+02;0.0064849854
-0.004760742;0.0015716553;0.0042266846
-0.005264282;-0.0039367676;0.0028839111
-0.0021209717;-0.008728027;0.008163452
-0.00579834;-0.0018920898;0.011627197
0.0032196045;-0.002029419;0.009765625
0.016998291;-0.013336182;0.009765625
0.021453857;-0.01889038;0.008117676
0.013687134;-0.012420654;0.002319336
0.008117676;-0.008972168;0.0048217773
-8,54E+02;-0.0017089844;-0.00289917
-0.0025177002;-5,34E+02;-0.0062561035
-0.0054016113;-6,10E+03;-0.0059814453
-0.012008667;0.0039520264;-0.0048980713
-0.004776001;0.0019073486;-0.003479004
-0.001876831;-0.003692627;-0.0026245117
-0.003768921;-0.0103302;-0.0014038086
-0.011062622;-0.008270264;0.009002686
-0.0071258545;-0.00289917;0.017242432
0.0040283203;-0.009429932;0.017349243
0.011871338;-0.016967773;0.02230835
0.008972168;-0.016738892;0.022064209
3,05E+02;-0.0098724365;0.015975952
-0.0010681152;-0.0072631836;0.009094238
-0.0013122559;-0.0053710938;0.005203247
-0.008117676;-0.0034942627;0.001953125
-0.024612427;8,54E+02;0.0070495605
-0.013000488;-8,85E+03;0.019165039
-0.0038604736;0.001876831;0.010696411
-0.014801025;0.013290405;-0.011001587
-0.0038757324;0.010513306;-0.015258789
-0.0054473877;0.010223389;-0.017028809
-0.012481689;0.011566162;-0.027786255
0.0033874512;-4,73E+03;-0.029556274
0.011276245;-0.013244629;-0.020812988
0.0025177002;-0.018798828;-0.012878418
-0.0023498535;-0.019882202;-0.0030822754
0.006225586;-0.02545166;0.0035705566
0.021896362;-0.03414917;0.003768921
0.030410767;-0.039382935;0.0033569336
0.034942627;-0.038650513;0.0013885498
0.03363037;-0.02935791;-0.004547119
0.0357666;-0.023925781;-0.012802124
0.031066895;-0.01864624;-0.01586914
0.020965576;-0.011779785;-0.024429321
0.013320923;-0.005203247;-0.030166626
0.009841919;-0.009338379;-0.031570435
0.006942749;-0.007980347;-0.024261475
-0.0070648193;0.0027923584;-0.013504028
-0.022323608;0.014205933;-0.0026855469
-0.028411865;0.01864624;0.0049438477
-0.028411865;0.01675415;0.013061523
-0.02319336;0.020950317;0.01676941
-0.015029907;0.015670776;0.015563965
-0.014053345;0.0104522705;0.01171875
-0.011627197;0.0051574707;0.0090789795
-0.008361816;0.0015258789;0.016830444
-0.020462036;0.010925293;0.019210815
-0.017349243;0.016418457;0.016647339
-0.017333984;0.0077819824;0.008773804
-0.01184082;0.008255005;0.0104522705
-0.0043945313;8,70E+01;0.007980347
-0.006500244;0.0028686523;0.0095825195
-0.018661499;0.006134033;0.00680542
-0.01763916;0.0043945313;0.009536743
-0.016448975;1,22E+03;0.0066833496
-0.010147095;-0.0031738281;0.008651733
-0.011062622;-0.0043029785;0.010818481
-0.011047363;0.0010223389;0.0076446533
-0.0014648438;-0.006439209;0.0119018555
-0.014465332;0.0011901855;0.016082764
-0.028869629;0.013549805;0.007751465
-0.014480591;0.0016479492;0.0121154785
0.0065307617;-0.009933472;0.01675415
-0.0031585693;-0.015274048;0.0077819824
0.0025024414;-0.019165039;0.009155273
-5,04E+03;-0.017364502;0.003479004
2,59E+02;-0.009536743;0.0041656494
0.013290405;-9,61E+02;0.0027313232
0.017990112;8,09E+02;0.0040893555
0.01008606;0.007156372;-0.0068969727
-5,04E+03;0.009307861;-0.01675415
0.015075684;-0.004348755;-0.014389038
0.010238647;-0.0062713623;-0.008712769
0.0024414063;0.006088257;-0.014801025
0.009475708;-0.0032348633;-0.014297485
0.01133728;-0.0035095215;-0.012130737
0.012084961;-0.005142212;-0.008041382
0.002090454;-0.0040740967;-0.0014801025
-0.004547119;0.004714966;-0.002456665
-5,19E+02;0.0022277832;-0.0012207031
0.0045776367;-9,77E+02;-0.0010375977
0.011703491;-0.005996704;5,34E+02
0.013137817;-0.011779785;-0.0023345947
0.014572144;-0.012161255;-0.004058838
0.013000488;-0.012466431;0.0027313232
0.0020751953;-0.0031585693;0.007965088
-0.0077209473;0.007293701;-4,12E+02
-0.006378174;0.007232666;-0.0071105957
-0.00340271;0.010116577;-0.007949829
0.007843018;0.0013275146;-0.0063934326
0.0036621094;0.0059814453;-0.0042419434
0.004119873;0.010971069;0.012710571
0.008163452;0.004348755;0.04222107
0.010772705;0.004196167;0.060913086
0.016204834;-0.003921509;0.06149292
0.028289795;-0.021697998;0.054595947
0.0398407;-0.033996582;0.054138184
0.04685974;-0.03565979;0.05859375
0.05088806;-0.026153564;0.054534912
0.053253174;-0.017959595;0.039901733
0.060516357;-0.01725769;0.030883789
0.06539917;-0.025726318;0.025863647
0.06074524;-0.032287598;0.02810669
0.061172485;-0.040924072;0.042800903
0.048934937;-0.04396057;0.049697876
0.031967163;-0.032470703;0.05340576
0.01902771;-0.01977539;0.050827026
3,81E+03;-0.010391235;0.039718628
-0.013946533;-0.0025024414;0.026107788
-0.011672974;-0.0036621094;0.017166138
-0.008926392;-0.008300781;0.009994507
-0.012680054;0.0030975342;0.0053863525
3,20E+03;-0.0014801025;0.004425049
0.04045105;-0.011642456;-0.0057373047
0.05949402;-0.026062012;-0.019973755
0.0491333;-0.020828247;-0.020019531
0.036254883;-0.0055389404;-0.016540527
0.028656006;-0.00730896;-0.025283813
0.0047302246;0.003616333;-0.030227661
-0.0055999756;0.012451172;-0.029953003
-0.025344849;0.0262146;-0.02355957
-0.027435303;0.02432251;-0.022277832
-0.028915405;0.013458252;-0.019546509
-0.031967163;0.0071411133;-0.018157959
-0.050567627;0.03215027;-0.016082764
-0.07215881;0.01966858;-0.02557373
-0.08782959;0.025970459;-0.026550293
-0.08804321;0.049606323;-0.029541016
-0.063079834;0.01637268;-0.01083374
-0.042129517;0.006790161;-0.0013885498
-0.03074646;-7,93E+03;0.004211426
-0.015808105;-0.004211426;-7,48E+03
0.018249512;-0.010604858;-0.004058838
0.060394287;-0.033096313;-0.0019836426
0.09298706;-0.054016113;-0.002380371
0.040725708;-0.010620117;-0.036117554
0.03149414;0.04084778;-0.03694153
0.079818726;0.044403076;-0.0690155
0.04043579;0.02154541;-0.07846069
0.06486511;-0.011276245;-0.064941406
0.045547485;-0.0068969727;-0.095703125
0.04498291;-0.009597778;-0.105270386
0.03593445;0.0042266846;-0.1354065
-0.004638672;0.038375854;-0.18199158
-0.06581116;0.046661377;-0.23265076
-0.0836792;0.002670288;-0.2524109
-0.05052185;-0.05644226;-0.23408508
-0.09957886;-0.08807373;-0.2587738
-0.16835022;-0.11557007;-0.2730713
-0.16810608;-0.15538025;-0.25198364
-0.1448822;-0.19226074;-0.23782349
-0.12361145;-0.23046875;-0.24285889
-0.083465576;-0.23582458;-0.232193
